Frame,X,Y
21610,902,488
21614,921,447
21615,895,469
21616,898,465
21619,1041,408
21627,911,422
21628,915,418
21635,944,401
21639,916,481
21640,968,407
21641,975,408
21643,987,414
21644,993,418
21645,999,423
21646,1006,432
21647,1015,438
21648,1023,447
21649,1034,457
21652,1058,493
21653,1060,496
21654,1080,532
21655,1072,513
21657,1110,538
21658,1117,526
21659,1122,518
21662,1147,499
21663,1172,482
21665,936,484
21666,1217,461
21670,1358,605
21671,1300,455
21673,1339,465
21676,1199,407
21677,1153,394
21678,1120,384
21679,1090,376
21680,1065,370
21681,1045,367
21682,1027,364
21683,1011,364
21684,997,363
21685,985,364
21688,955,371
21689,948,372
21691,936,380
21692,930,384
21693,927,389
21694,1141,512
21696,900,405
21697,899,404
21699,903,414
21700,900,420
21701,904,438
21709,897,447
21710,871,407
21711,869,407
21726,869,401
21727,871,393
21733,856,351
21740,842,314
21743,835,301
21744,834,299
21745,831,296
21746,826,293
21748,820,291
21749,819,290
21752,920,479
21753,805,293
21757,683,696
21761,904,688
21762,765,345
21766,901,686
21769,725,447
21770,716,471
21771,709,493
21772,700,516
21773,694,547
21774,686,575
21775,678,570
21776,672,552
21777,664,534
21778,658,516
21779,652,501
21780,643,484
21781,637,468
21782,628,454
21783,619,439
21784,610,426
21785,600,414
21786,593,401
21787,583,390
21788,574,379
21789,564,372
21790,553,363
21791,541,357
21792,531,349
21793,518,347
21794,505,342
21798,449,348
21800,418,361
21801,399,373
21802,379,387
21803,361,401
21804,343,424
21805,322,446
21806,677,407
21809,474,430
21810,568,393
21812,697,343
21818,886,299
21819,905,299
21820,919,300
21823,954,304
21825,975,310
21826,981,313
21827,988,316
21828,996,322
21829,1000,328
21832,1016,341
21833,1021,348
21834,1024,354
21835,1029,360
21836,1032,366
21837,1034,494
21838,1039,376
21839,1044,384
21841,1048,400
21842,1050,405
21843,1054,412
21846,1060,433
21848,1063,446
21849,1066,453
21852,1069,477
21933,1128,469
21938,1130,479
21951,1140,472
21952,1139,473
21955,1144,480
21964,1150,481
22051,927,441
22058,932,398
22059,933,396
22061,931,388
22062,932,385
22065,933,373
22066,1241,449
22069,949,487
22072,934,371
22078,939,394
22082,937,471
22083,959,482
22087,946,525
22088,946,550
22089,945,579
22090,949,603
22091,946,588
22092,948,573
22093,946,556
22094,945,543
22095,945,529
22096,943,517
22097,953,482
22101,1192,642
22112,1010,529
22113,1071,516
22116,991,438
22117,992,440
22119,994,448
22120,997,451
22121,997,454
22122,996,456
22124,1000,460
22127,969,472
22155,998,428
22156,999,424
22158,995,413
22159,993,408
22160,994,406
22161,991,400
22163,983,395
22164,988,393
22166,986,390
22167,982,388
22168,982,386
22173,972,382
22176,791,646
22178,784,650
22190,937,496
22191,933,528
22192,928,550
22193,925,574
22194,922,595
22195,919,582
22196,918,571
22197,917,563
22198,915,550
22199,915,544
22200,913,532
22201,915,527
22202,910,525
22203,909,517
22204,907,514
22205,905,512
22206,904,510
22207,900,510
22208,902,512
22209,901,519
22210,898,522
22211,897,529
22216,852,450
22217,850,445
22235,832,475
22236,828,479
22260,826,447
22269,814,435
22285,856,483
22286,852,450
22293,761,538
22295,759,531
22299,898,602
22300,743,525
22302,731,530
22307,833,464
22309,867,450
22319,916,478
22321,979,442
22322,984,448
22323,989,453
22324,996,457
22325,1000,460
22326,1004,464
22327,1008,466
22328,1012,474
22329,1014,480
22330,1016,475
22334,1028,476
22337,1036,466
22338,1036,460
22339,1039,459
22340,1039,456
22341,1043,454
22343,1047,451
22359,1026,414
22361,1025,400
22362,1023,396
22365,1010,383
22366,1007,381
22368,999,375
22369,995,374
22370,991,373
22371,986,371
22372,982,370
22375,970,373
22377,960,378
22378,953,381
22379,950,383
22381,937,394
22382,932,398
22387,903,443
22392,869,510
22393,859,532
22394,854,539
22395,850,528
22396,843,514
22397,636,643
22398,834,493
22399,830,494
22405,785,436
22412,731,412
22413,714,408
22414,711,414
22415,703,417
22416,693,419
22417,682,427
22418,670,433
22419,658,442
22420,646,453
22423,607,493
22426,700,472
22427,745,454
22428,784,442
22430,847,424
22438,985,412
22439,997,414
22440,1006,415
22441,1017,421
22442,1023,426
22443,1031,431
22445,1048,438
22446,1050,445
22447,1059,449
22448,1062,456
22449,1068,459
22450,1071,460
22452,1080,480
22455,1092,495
22456,1096,489
22459,1100,469
22460,1103,466
22462,1108,456
22463,1111,454
22465,1113,450
22466,1114,449
22467,871,491
22468,1120,444
22469,1121,444
22471,1125,445
22474,1128,446
22476,1131,449
22477,1131,453
22489,1119,441
22493,1105,425
22494,1099,422
22495,1095,421
22496,1095,412
22497,1119,440
22498,1086,406
22499,1083,405
22501,1072,401
22502,1069,398
22503,1064,398
22504,1061,395
22505,1056,396
22506,1053,394
22507,1047,394
22508,1042,394
22509,1038,395
22510,1032,396
22511,1029,397
22512,1023,399
22513,1018,400
22514,1011,405
22515,1006,409
22516,999,413
22517,993,418
22518,984,423
22520,972,438
22521,1070,445
22524,945,457
22526,939,448
22528,932,445
22531,924,447
22532,922,448
22533,918,448
22534,915,450
22536,1236,736
22537,913,457
22538,911,458
22539,906,460
22540,906,465
22541,904,468
22543,901,474
22544,901,478
22549,804,504
22565,872,488
22569,911,446
22576,961,432
22578,834,483
22580,1006,444
22581,1019,447
22582,1032,454
22589,1162,540
22590,1190,557
22591,1215,568
22592,1234,559
22594,1279,545
22595,1312,592
22599,1454,614
22600,1454,615
22601,1535,628
22602,1577,637
22603,1581,636
22604,1625,647
22611,790,485
22612,788,488
22613,791,484
22614,792,482
22631,895,115
22634,895,112
22638,897,115
22640,889,117
22642,897,115
22645,896,116
22649,897,117
22717,922,484
22720,969,574
22726,920,482
22728,924,477
22744,934,484
22769,959,485
22813,1000,438
22814,999,444
22835,1052,462
22836,1056,460
22837,1058,459
22838,1061,455
22841,1067,463
22842,1073,472
22845,1039,456
22846,1020,445
22847,1008,441
22848,997,436
22849,990,433
22850,983,435
22891,959,422
22898,976,399
22899,981,397
22900,983,395
22901,987,396
22902,989,398
22903,993,396
22904,996,399
22905,1000,399
22906,1005,403
22907,1011,406
22908,1014,411
22909,1018,415
22910,1023,421
22911,1028,430
22912,1034,439
22913,1042,447
22926,1360,660
22936,1238,446
22941,1095,437
22942,1058,437
22943,1030,439
22944,1007,440
22945,986,442
22948,519,492
22951,906,456
22952,906,466
22965,853,475
22970,842,468
22971,839,467
22972,1007,529
22989,894,444
22990,900,444
22991,906,444
22992,913,442
22993,921,447
22995,939,451
22996,948,454
22997,956,457
22999,1067,519
23000,1076,521
23002,1007,494
23003,1025,502
23004,1028,509
23005,1048,528
23007,1064,509
23008,1066,512
23009,1064,510
23010,1074,509
23015,1149,480
23016,1165,479
23019,1203,483
23022,871,481
23024,872,485
23032,1216,472
23033,1194,460
23034,1173,448
23035,1153,438
23036,1137,430
23037,1118,424
23038,1101,417
23039,1087,411
23040,1071,406
23041,1057,402
23042,1045,400
23043,1032,399
23044,1020,397
23045,1009,397
23047,986,395
23048,979,396
23055,915,408
23057,904,426
23087,1020,519
23097,788,495
23141,1028,503
23146,1046,500
23147,1048,499
23148,1052,500
23149,1054,502
23151,1063,505
23152,1069,504
23153,1068,504
23154,1072,502
23155,1074,501
23156,1081,501
23158,1080,498
23165,1107,501
23166,1111,502
23169,1120,507
23172,1128,508
23181,1155,506
23184,1164,507
23199,1204,510
23200,1207,510
23203,1212,507
23204,1217,509
23205,1221,510
23217,1109,572
23244,1031,497
23260,1280,698
23261,986,497
23320,1000,450
23323,999,444
23334,993,479
23372,280,603
23393,935,473
23417,955,420
23418,959,421
23441,987,495
23455,945,480
23458,851,494
23482,921,574
23488,852,474
23491,852,480
23492,851,482
23494,852,480
23495,851,477
23530,938,484
23554,935,448
23557,854,482
23567,853,483
23587,957,417
23590,966,411
23593,979,410
23594,984,412
23595,988,412
23596,993,417
23597,997,420
23598,1003,423
23599,1006,427
23600,1012,433
23601,1018,441
23602,1026,450
23603,1032,458
23615,942,484
23621,1211,478
23622,1226,476
23623,1246,478
23624,1263,481
23627,1137,412
23628,1097,393
23629,1065,381
23630,1039,372
23631,1015,366
23632,995,362
23639,922,366
23641,909,371
23642,904,376
23644,897,384
23647,881,397
23651,874,418
23653,870,429
23655,868,444
23675,845,412
23677,841,397
23685,827,350
23686,826,345
23688,822,336
23689,819,334
23712,730,394
23722,520,493
23725,642,522
23726,636,505
23727,632,490
23728,624,478
23729,618,463
23730,612,451
23731,603,436
23732,595,427
23733,589,416
23734,580,406
23735,571,400
23736,563,393
23737,556,384
23738,547,380
23739,536,377
23741,517,374
23744,485,386
23745,472,391
23747,448,414
23748,433,430
23749,419,448
23750,405,470
23752,370,520
23755,573,469
23756,651,439
23757,711,419
23758,759,406
23759,799,394
23763,904,379
23769,985,390
23770,993,393
23771,1000,398
23772,1009,402
23773,1017,409
23775,1030,420
23777,501,494
23778,1044,436
23779,1047,444
23780,1050,451
23781,1053,455
23786,1068,492
23787,1072,496
23791,1077,472
23793,1080,460
23804,1092,445
23816,1091,443
23817,1098,436
23819,1096,426
23820,1096,420
23825,1096,405
23827,1096,399
23828,1097,398
23833,1096,405
23834,1098,405
23835,1099,411
23837,1103,420
23838,1101,427
23839,1101,436
23840,1102,446
23841,1102,457
23842,1104,471
23843,1104,485
23845,1107,522
23846,1108,544
23847,1109,569
23848,1110,579
23849,1111,564
23850,1111,553
23851,1114,536
23852,1116,525
23853,1115,513
23854,1119,504
23858,1081,463
23859,1059,454
23861,1024,445
23864,983,438
23866,968,437
23867,960,437
23868,953,438
23871,938,444
23872,933,445
23873,928,446
23874,924,450
23875,921,453
23877,915,457
23882,900,474
23883,948,483
23887,885,490
23911,892,412
23912,897,410
23913,898,405
23914,903,400
23921,922,380
23922,929,377
23925,942,376
23926,977,634
23927,951,376
23928,955,378
23930,966,382
23931,972,382
23933,984,394
23934,989,400
23935,997,406
23936,1003,415
23937,1012,423
23938,1021,436
23939,1027,447
23940,1036,460
23945,1095,562
23947,1123,629
23953,1156,552
23954,1150,538
23955,1145,522
23959,1128,487
23960,1128,486
23961,1123,478
23962,1120,480
23963,1114,480
23964,1116,479
23965,1108,478
23967,1101,489
23972,1078,537
23973,1078,550
23974,1075,564
23975,1071,580
23976,1069,595
23977,1063,613
23978,1062,627
23979,1061,615
23980,1062,601
23981,1062,591
23982,919,481
23983,1061,572
23984,1062,564
23987,1044,592
23988,1032,609
23989,1023,634
23990,1019,615
23991,1015,601
24006,1001,449
24085,955,412
24086,958,402
24087,958,394
24089,961,387
24091,962,377
24092,962,373
24093,963,372
24094,963,369
24095,963,364
24097,963,363
24103,964,366
24104,965,369
24105,969,375
24106,966,379
24107,967,385
24108,967,393
24109,967,402
24111,968,426
24117,971,544
24118,972,573
24119,972,610
24121,971,590
24122,972,576
24123,973,560
24124,973,544
24125,973,528
24126,969,516
24131,962,539
24132,960,559
24133,957,580
24134,957,604
24136,949,649
24137,947,677
24138,943,655
24139,943,636
24140,943,622
24141,941,605
24142,941,596
24143,939,581
24144,939,571
24145,936,564
24146,934,556
24147,933,553
24174,920,470
24201,962,446
24211,930,435
24212,897,489
24214,922,442
24215,924,445
24217,922,454
24218,922,454
24220,918,464
24222,915,472
24225,913,487
24227,910,489
24228,912,483
24230,911,470
24233,910,465
24234,908,458
24236,933,445
24242,910,459
24243,909,454
24244,906,451
24246,900,444
24247,898,436
24249,895,432
24250,894,430
24253,950,485
24255,874,421
24261,850,441
24262,842,446
24264,832,462
24270,781,552
24271,772,568
24272,765,555
24280,690,493
24281,685,484
24282,672,481
24283,657,481
24284,644,479
24285,672,459
24286,694,445
24288,724,428
24289,736,421
24290,745,418
24291,752,413
24306,619,660
24307,796,444
24308,797,448
24312,798,456
24315,802,478
24320,798,471
24351,790,457
24353,911,701
24355,785,454
24359,960,483
24363,778,457
24369,959,473
24372,764,485
24376,761,476
24389,756,473
24393,949,481
24394,950,461
24396,751,483
24398,945,478
24406,938,482
24407,931,442
24410,926,440
24413,925,437
24414,741,482
24421,919,477
24422,916,468
24430,905,467
24434,896,443
24438,892,479
24440,890,442
24442,888,441
24445,881,470
24447,882,441
24453,873,465
24455,873,442
24458,881,479
24462,871,480
24466,876,459
24504,876,448
24507,878,445
24510,880,442
24513,883,445
24514,876,444
24518,887,445
24527,899,444
24532,903,444
24544,924,481
24584,967,481
24622,999,451
24624,1000,448
24626,997,448
24628,996,444
24659,1226,620
24661,1312,448
24673,1000,54
24674,1002,55
24675,1002,55
24684,1135,616
24688,983,483
24719,967,463
24746,983,471
24766,951,415
24767,954,484
24769,951,427
24770,961,482
24772,960,482
24773,1360,936
24779,951,540
24780,948,555
24781,952,564
24782,951,549
24783,951,538
24784,951,531
24785,950,523
24787,950,508
24788,952,500
24789,947,498
24792,944,484
24800,941,512
24801,942,523
24804,979,477
24806,997,463
24807,1001,461
24808,1006,460
24809,1157,485
24811,1008,461
24812,1012,460
24813,1013,464
24815,1015,466
24817,1017,473
24818,1239,498
24823,1028,496
24830,1037,506
24831,1000,451
24841,992,437
24849,678,37
24850,682,38
24851,673,72
24852,670,97
24853,671,96
24855,660,174
24874,973,533
24875,971,544
24876,967,559
24877,969,574
24878,966,589
24879,971,465
24880,963,627
24881,961,648
24882,960,634
24883,958,622
24884,955,609
24885,964,466
24886,955,585
24887,954,577
24888,951,571
24889,949,565
24890,656,131
24891,656,131
24892,376,45
24893,376,45
24894,942,555
24895,939,557
24896,940,562
24897,938,566
24910,960,484
24916,1241,497
24917,997,480
24938,1025,470
24940,959,461
24979,939,456
24985,929,426
24988,922,412
24989,921,410
24991,916,402
24993,911,401
24996,902,398
24997,899,399
24998,895,399
24999,888,401
25000,886,406
25001,885,408
25002,880,412
25003,874,417
25004,869,422
25005,864,430
25006,859,439
25007,853,447
25008,846,455
25014,796,556
25015,790,580
25027,694,463
25028,685,460
25029,673,457
25030,660,457
25031,649,460
25032,636,460
25034,693,438
25035,746,427
25036,784,418
25037,817,411
25038,844,406
25039,868,400
25040,883,398
25041,903,400
25042,918,400
25044,969,441
25048,954,486
25049,981,417
25050,985,420
25051,992,424
25052,997,429
25053,1000,433
25054,1004,437
25057,1014,451
25058,1020,457
25059,990,483
25061,1026,475
25062,1030,480
25064,1031,491
25065,1035,492
25066,1036,485
25071,1041,464
25076,1046,455
25078,1034,484
25090,1018,482
25094,1000,421
25095,994,420
25096,988,418
25098,978,417
25100,756,486
25101,961,418
25102,955,418
25105,930,433
25106,924,434
25107,913,439
25108,906,448
25109,897,455
25111,878,473
25114,846,508
25115,835,525
25116,823,541
25117,815,532
25118,805,522
25119,795,511
25120,786,507
25121,775,496
25122,763,490
25124,742,480
25125,728,475
25126,716,470
25127,703,469
25128,688,466
25129,675,465
25130,661,466
25131,643,466
25132,628,468
25133,612,472
25134,591,478
25135,574,483
25136,552,493
25140,581,491
25141,636,475
25142,679,457
25143,715,450
25144,744,441
25145,771,435
25146,793,430
25147,815,428
25148,832,424
25149,847,422
25150,862,418
25153,892,421
25154,903,423
25155,911,427
25156,918,430
25161,947,443
25162,995,449
25163,956,448
25164,961,454
25172,983,489
25174,1019,482
25175,987,474
25177,1019,482
25178,1021,483
25184,1031,482
25185,985,418
25187,980,392
25189,976,375
25190,973,366
25192,970,351
25195,967,327
25197,963,312
25198,959,306
25203,951,276
25204,948,268
25208,938,251
25215,703,646
25223,893,263
25231,857,353
25233,842,390
25234,839,414
25235,832,436
25236,827,463
25237,820,490
25238,811,520
25239,805,553
25240,799,589
25241,792,585
25242,787,564
25243,781,541
25244,775,520
25245,770,498
25246,764,478
25247,756,458
25248,751,439
25249,742,419
25250,736,400
25251,730,384
25252,720,366
25253,711,352
25254,704,337
25255,696,322
25256,686,305
25257,677,293
25261,633,259
25262,621,253
25270,488,301
25272,972,482
25274,794,317
25276,861,322
25281,986,485
25282,954,351
25283,963,358
25284,970,363
25285,976,366
25286,982,370
25287,985,376
25288,991,381
25289,996,384
25290,999,390
25291,1002,394
25292,1003,399
25293,1007,404
25294,1007,412
25297,1012,425
25298,1014,432
25299,972,483
25300,1016,443
25301,1015,447
25303,1015,457
25308,1019,485
25326,998,431
25330,985,418
25331,982,415
25332,980,416
25344,928,420
25345,921,423
25346,912,428
25347,910,430
25350,886,445
25351,882,453
25352,874,460
25353,984,484
25354,858,482
25355,851,489
25356,840,501
25357,825,517
25366,750,525
25368,730,520
25369,721,519
25370,715,514
25371,1400,862
25372,692,513
25375,700,504
25376,717,493
25380,987,484
25383,743,608
25387,808,460
25392,826,466
25402,936,482
25433,880,448
25436,850,454
25438,892,449
25439,897,454
25440,900,455
25441,902,458
25442,906,460
25443,908,464
25444,911,470
25445,1273,651
25446,1147,664
25447,923,491
25448,927,496
25449,784,718
25450,666,739
25451,546,760
25452,425,783
25453,303,806
25454,891,588
25455,887,591
25456,881,446
25461,982,517
25462,985,520
25463,987,523
25465,999,529
25467,1006,493
25468,1009,482
25470,1017,463
25471,1020,456
25472,1022,452
25473,1026,450
25474,1026,447
25475,1027,448
25476,1028,446
25477,1027,445
25478,1030,447
25479,1030,447
25480,1031,450
25481,1032,454
25482,1034,457
25483,1035,459
25484,1035,460
25493,1041,479
25500,1040,458
25501,1041,458
25507,1038,432
25511,1034,388
25516,1028,335
25517,1029,323
25519,1024,301
25521,1020,273
25523,1020,261
25524,1017,250
25525,1033,483
25531,1001,184
25532,1020,475
25538,981,127
25540,978,118
25541,974,110
25542,971,103
25543,974,106
25544,969,102
25545,959,86
25546,959,86
25547,956,81
25548,950,79
25549,947,75
25550,938,71
25551,934,70
25552,931,67
25553,923,62
25554,918,64
25555,915,64
25557,897,67
25558,891,70
25559,884,71
25560,888,73
25561,883,73
25564,859,88
25565,852,94
25566,840,104
25567,834,112
25574,732,262
25575,718,289
25576,702,316
25577,684,350
25578,670,382
25579,653,418
25580,634,457
25581,615,501
25582,595,549
25583,571,600
25584,549,655
25585,535,648
25586,523,615
25587,515,581
25588,502,552
25589,492,520
25590,480,492
25591,469,463
25592,454,436
25593,444,408
25594,429,383
25595,417,358
25596,406,337
25598,372,291
25617,90,288
25625,1055,479
25629,1067,479
25665,1090,477
25666,1019,512
25684,1333,857
25685,1109,473
25690,1028,521
25715,1026,450
25719,1032,517
25720,1025,499
25744,1171,444
25750,1155,480
25753,1152,480
25754,1152,478
25757,1148,476
25758,1148,477
25764,1152,477
25765,1154,477
25767,1155,480
25768,1155,483
25770,1169,451
25771,1172,452
25772,1171,450
25773,1171,448
25793,1003,484
25804,1003,529
25805,1003,529
25821,985,532
25855,1151,480
25875,1125,464
25905,1084,483
25911,1008,476
25913,1003,468
25916,1074,465
25918,984,469
25920,976,478
25927,943,540
25928,942,551
25929,937,568
25930,933,584
25931,930,589
25932,928,576
25933,925,567
25934,927,556
25935,924,550
25936,921,542
25937,919,537
25938,918,532
25939,916,526
25940,913,525
25941,912,523
25942,910,523
25946,914,560
25947,914,578
25948,916,600
25952,916,551
25953,917,538
25954,916,531
25955,918,522
25956,917,514
25957,918,507
25965,1025,482
25983,614,668
25995,997,598
25999,996,580
26012,978,576
26014,978,604
26015,974,601
26016,973,592
26054,904,598
26055,903,597
26056,899,584
26057,898,573
26058,898,561
26059,895,552
26060,898,544
26061,896,536
26062,1504,565
26078,594,823
26113,1410,681
26115,922,543
26139,931,806
26154,944,422
26160,927,406
26163,914,400
26170,878,410
26176,829,457
26179,799,505
26192,619,506
26196,779,446
26202,900,424
26203,911,423
26210,954,435
26211,1476,633
26213,967,446
26244,973,415
26245,972,412
26252,948,391
26261,908,383
26264,894,387
26265,887,389
26266,882,393
26268,874,400
26269,867,408
26270,858,414
26274,830,454
26276,811,479
26280,769,556
26281,758,581
26282,745,610
26283,736,612
26284,733,597
26285,727,583
26286,722,571
26287,716,560
26288,707,551
26290,699,532
26291,693,526
26292,686,521
26293,679,514
26294,673,511
26295,665,510
26296,660,511
26297,651,514
26298,642,519
26302,774,403
26304,816,372
26308,869,338
26317,1100,647
26320,935,359
26322,940,364
26326,950,383
26328,954,396
26335,995,482
26337,966,448
26351,973,450
26355,985,445
26363,940,415
26388,685,516
26389,673,507
26391,642,490
26392,625,481
26393,606,474
26394,589,469
26395,570,465
26396,548,458
26401,423,451
26402,392,455
26403,1166,724
26405,519,415
26407,610,390
26408,647,383
26410,708,370
26413,783,357
26420,896,359
26425,952,370
26426,960,370
26427,970,374
26432,1007,396
26433,1012,399
26434,1023,405
26440,1057,439
26441,1062,444
26442,1068,450
26443,1074,454
26444,1078,460
26447,1093,481
26452,1107,480
26453,1110,474
26454,1111,469
26456,1117,465
26457,1120,460
26460,1126,458
26461,1129,455
26462,1130,457
26463,1132,457
26464,1134,457
26467,1140,457
26474,1152,477
26475,1153,479
26487,1124,485
26493,1130,488
26551,928,646
26558,1059,441
26560,1058,439
26575,1053,480
26598,1003,454
26623,519,834
26658,958,376
26659,958,373
26660,958,370
26661,958,369
26672,960,382
26685,951,552
26686,952,585
26687,951,568
26688,951,553
26702,550,477
26710,919,405
26724,925,445
26727,928,454
26728,928,460
26731,932,472
26749,925,396
26750,922,385
26757,906,326
26762,900,288
26763,898,282
26764,895,274
26765,892,268
26766,891,265
26767,888,261
26768,885,253
26769,884,248
26770,880,245
26772,876,240
26773,875,235
26781,852,240
26783,902,671
26785,886,676
26788,827,287
26789,826,300
26790,822,309
26791,818,327
26797,792,451
26798,789,479
26799,783,509
26800,778,541
26801,774,576
26802,767,595
26803,763,570
26804,757,549
26805,751,526
26806,745,507
26808,733,466
26809,725,447
26810,718,432
26811,710,410
26812,703,393
26813,697,376
26815,682,346
26816,671,332
26818,651,303
26832,664,339
26836,760,383
26839,790,409
26842,808,425
26858,916,454
26862,877,711
26864,819,474
26866,879,708
26868,815,472
26882,803,475
26883,802,482
26892,852,484
26903,803,482
26907,802,481
26922,824,479
26927,831,480
26932,836,479
26936,840,481
26960,916,481
26962,924,480
26995,937,460
27003,941,460
27005,939,454
27024,922,450
27031,903,531
27032,900,552
27033,897,574
27034,894,574
27035,889,561
27036,885,553
27037,883,540
27038,879,531
27039,876,523
27040,870,514
27041,867,508
27042,864,504
27043,837,489
27044,840,490
27045,838,494
27046,907,466
27055,981,442
27057,991,443
27058,994,444
27060,1001,449
27061,1005,448
27064,1005,450
27065,1014,454
27076,1039,492
27082,1044,474
27096,1053,464
27097,1054,460
27099,1012,454
27100,1016,485
27101,1018,481
27102,1022,485
27103,1067,448
27105,1069,444
27106,1070,443
27108,1033,483
27112,1019,482
27113,1090,444
27114,1092,445
27116,1098,448
27117,1102,453
27118,1105,454
27119,1110,457
27120,1116,462
27121,1118,467
27122,1125,475
27123,1128,480
27129,1168,544
27149,1160,497
27150,1160,505
27151,1102,478
27152,1079,473
27154,1038,457
27155,1024,454
27156,948,486
27157,947,486
27158,981,447
27159,1149,531
27166,912,447
27167,906,448
27169,897,452
27170,890,455
27173,879,465
27174,871,468
27176,866,473
27177,864,478
27188,838,472
27192,1232,617
27193,1233,621
27194,1230,622
27195,1228,622
27196,1227,624
27199,887,420
27200,896,419
27204,929,407
27206,949,405
27210,996,406
27211,1006,408
27212,1021,411
27213,1033,413
27214,1051,420
27215,1066,427
27216,1085,434
27217,1101,442
27218,1120,452
27219,1139,461
27220,1160,476
27221,1480,570
27223,1231,526
27225,1281,572
27226,1308,565
27238,1522,447
27239,1468,433
27240,1423,424
27241,1384,417
27242,1351,409
27243,1322,407
27244,1297,402
27245,1276,399
27246,1439,622
27247,1238,395
27248,1440,618
27249,1207,393
27250,1194,394
27251,1180,393
27252,1171,394
27253,1159,394
27255,1138,397
27256,934,411
27257,1123,402
27258,1116,403
27259,1110,405
27260,1102,409
27261,1096,411
27262,1090,413
27263,1084,417
27264,1079,418
27265,1074,423
27266,1071,426
27267,1065,430
27272,1045,450
27273,1042,454
27274,1038,457
27275,1034,460
27278,1023,478
27283,1013,479
27284,1013,477
27285,1009,472
27287,1008,468
27289,1006,466
27290,1006,461
27295,1006,456
27297,1012,446
27301,1029,445
27304,1041,447
27305,1047,449
27306,1050,453
27307,1056,456
27308,1060,457
27309,1065,465
27311,1080,477
27312,1085,482
27334,1124,537
27335,1124,539
27338,1172,533
27344,1208,500
27345,1208,504
27346,1172,479
27347,952,485
27349,1130,461
27350,1120,458
27351,1111,456
27352,1102,454
27354,1087,449
27355,1078,448
27356,1072,450
27357,1069,450
27358,1061,451
27359,1056,454
27361,1048,454
27362,1044,457
27363,1041,459
27364,954,483
27365,1032,465
27368,1022,476
27369,1020,480
27372,1015,491
27373,1010,494
27375,1008,484
27377,1008,481
27378,1005,477
27379,1003,474
27382,1002,469
27383,1001,471
27387,975,444
27399,915,407
27400,906,405
27401,897,399
27403,873,394
27404,945,441
27407,819,385
27409,787,385
27410,769,387
27412,944,449
27415,657,408
27416,627,415
27417,594,428
27418,562,442
27419,523,457
27421,438,499
27422,384,528
27423,328,556
27424,262,598
27426,99,696
27439,940,451
27447,929,453
27458,504,118
27459,500,119
27461,508,118
27465,508,118
27467,497,119
27468,505,118
27469,508,118
27470,495,114
27472,508,117
27473,506,119
27474,492,114
27476,508,118
27478,497,114
27480,508,117
27512,786,513
27513,794,524
27517,834,594
27518,843,612
27519,853,634
27520,859,640
27523,873,594
27524,875,584
27526,884,565
27623,915,474
27636,906,458
27637,909,458
27639,906,454
27642,902,451
27681,805,583
27684,868,529
27685,889,511
27687,910,499
27688,908,500
27691,973,454
27693,988,445
27694,995,443
27695,1002,442
27696,1008,439
27697,1012,441
27698,1019,440
27699,1024,440
27700,1029,441
27701,1031,443
27703,1040,444
27704,1045,450
27705,1047,453
27706,1050,456
27708,957,484
27709,1055,464
27719,984,481
27724,1078,463
27725,1074,459
27731,1079,461
27737,1070,433
27738,1068,430
27740,1065,418
27741,1058,412
27742,1060,414
27743,1059,411
27745,1053,405
27746,1052,401
27747,1050,399
27748,1048,397
27749,1045,396
27750,1044,394
27751,1042,394
27754,1033,391
27755,1030,393
27756,1029,393
27757,1025,395
27758,1020,397
27759,1019,398
27760,1017,400
27761,1014,406
27762,1009,409
27763,1007,411
27764,1001,417
27765,1000,423
27766,994,430
27767,988,435
27768,983,444
27769,982,452
27770,976,463
27775,949,521
27776,942,535
27778,935,530
27779,931,522
27780,928,516
27783,926,500
27788,907,480
27789,901,475
27792,890,479
27797,868,454
27798,862,448
27808,843,430
27810,978,443
27812,838,440
27814,839,447
27816,834,452
27817,838,459
27818,957,443
27819,837,466
27821,838,477
27822,838,484
27826,837,472
27828,833,467
27830,834,465
27840,832,459
27841,825,451
27852,823,466
27856,819,474
27871,864,472
27874,805,471
27880,621,438
27886,794,474
27887,795,474
27892,846,477
27893,792,481
27895,839,482
27912,693,603
27919,800,482
27938,771,481
27951,771,482
27954,762,480
27955,760,448
27960,760,466
27964,753,448
27980,740,447
28001,729,481
28018,708,441
28130,729,484
28195,817,484
28211,840,484
28212,843,481
28243,877,487
28244,883,481
28245,884,482
28278,922,481
28285,10,581
28296,938,481
28297,386,833
28307,946,484
28326,598,508
28327,616,517
28329,610,458
28330,621,462
28332,685,619
28333,701,647
28334,712,673
28335,723,697
28337,736,676
28338,739,655
28339,742,636
28340,749,620
28342,757,589
28344,902,709
28347,771,616
28348,774,647
28353,927,708
28363,771,500
28391,873,666
28407,910,550
28426,973,628
28437,969,613
28438,960,634
28439,961,619
28440,961,604
28444,1000,471
28452,1051,637
28482,970,500
28541,978,412
28543,976,406
28544,976,400
28545,973,396
28546,971,392
28548,968,385
28549,967,384
28550,965,381
28551,961,381
28553,960,379
28554,957,381
28556,954,381
28557,1023,484
28559,947,392
28565,931,442
28570,911,535
28571,909,561
28572,904,588
28573,903,571
28574,901,553
28575,898,540
28576,897,526
28577,894,513
28580,887,491
28581,883,463
28582,877,454
28584,880,435
28587,913,423
28589,928,420
28597,911,549
28609,985,536
28681,943,549
28684,937,560
28685,933,538
28686,928,525
28689,923,501
